miRNA	MIMATid	Gene	EntrezID	RefseqID	miRWalk	miRanda	miRDB	RNA22	Targetscan	SUM
hsa-miR-188-5p	MIMAT0000457	RBBP6	5930	XM_005255461	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	RFC1	5981	NM_001204747	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	RFXAP	5994	NM_000538	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	RGS10	6001	NM_001005339	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	RNASE1	6035	NM_198235	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	RPL18A	6142	NM_000980	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	RPL41	6171	NM_001035267	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	RPL36A	6173	NM_001199972	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	MRPS12	6183	NM_033362	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	RPS2	6187	NM_002952	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	RPS6KA2	6196	XM_005267092	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	RPS6KB2	6199	NM_003952	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	RRM2	6241	NM_001165931	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	S100A3	6274	XM_005245426	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	MAPK12	6300	XM_005275911	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	SCN1A	6323	NM_001202435	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	SCN1B	6324	NM_001037	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	SCNN1D	6339	NM_001130413	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	CCL2	6347	NM_002982	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	SDCBP	6386	XM_005251280	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	SELPLG	6404	NM_001206609	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	SRSF5	6430	XM_005268001	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	SHOX2	6474	NM_003030	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	STIL	6491	XM_005271131	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	SKIV2L	6499	NM_006929	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	SLC1A6	6511	NM_001272087	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	SLC2A4	6517	NM_001042	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	SLC5A2	6524	NM_003041	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	SLC6A3	6531	NM_001044	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	SLC6A9	6536	NM_201649	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	SLC6A13	6540	XM_005253752	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	SLCO2A1	6578	NM_005630	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	SNAI1	6615	NM_005985	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	SNRPA1	6627	NM_003090	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	SPTB	6710	XM_005268022	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	SRC	6714	NM_005417	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	SRD5A1	6715	NM_001047	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	SREBF2	6721	NM_004599	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	STAT3	6774	XM_005257614	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	STAT5A	6776	NM_003152	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	SURF4	6836	NM_001280790	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	SUV39H1	6839	NM_003173	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	TBCA	6902	XM_005248586	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	TBXA2R	6915	NM_001060	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	TCEA3	6920	XM_005245980	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	TCF19	6941	NM_007109	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	TGIF1	7050	NM_170695	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	TGM2	7052	XM_005260538	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	TK1	7083	XM_005257631	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	TNFAIP1	7126	NM_021137	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	TNNT3	7140	XM_005253106	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	TPD52L2	7165	NM_199360	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	NR2C1	7181	NM_003297	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	TRPM2	7226	NM_003307	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	TSC2	7249	XM_005255527	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	DNAJC7	7266	NM_003315	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	TWIST1	7291	XM_005249835	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	TYK2	7297	NM_003331	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	TYRO3	7301	NM_006293	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	UBTF	7343	NM_014233	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	UNG	7374	NM_003362	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	USF2	7392	NM_003367	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	VCP	7415	NM_007126	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	CLIP2	7461	NM_003388	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	WFS1	7466	NM_006005	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	WT1	7490	XM_005253120	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	XPNPEP2	7512	NM_003399	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	ZBTB14	7541	XM_005258141	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	ZNF8	7554	NM_021089	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	ZNF18	7566	NM_144680	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	ZNF22	7570	NM_006963	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	ZNF26	7574	XM_005266183	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	ZSCAN21	7589	XM_005250566	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	ZNF232	7775	XM_005256793	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	IFRD2	7866	XM_005265455	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	IFRD2	7866	XM_005277527	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	MAPKAPK3	7867	NM_001243926	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	KCNAB1	7881	NM_172159	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	DDX39B	7919	NM_004640	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	HSD17B8	7923	NM_014234	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	GLRA3	8001	NM_006529	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	RASSF7	8045	XM_005253151	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	MLF2	8079	NM_005439	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	GPR68	8111	XM_005268110	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	C21orf33	8209	XM_005261183	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	GTPBP6	8225	NM_012227	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	SMC1A	8243	NM_001281463	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	KDM5D	8284	NM_001146705	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	FZD1	8321	NM_003505	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	HIST1H2AC	8334	XM_005249437	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	RANBP3	8498	NM_007322	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	BARX2	8538	NM_003658	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	APOL1	8542	NM_145343	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	CGGBP1	8545	NM_001008390	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	PPAP2C	8612	NM_177543	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	PCDHGB4	8641	NM_003736	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	KCNK5	8645	NM_003740	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	TNKS	8658	XM_005272399	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	IRS2	8660	NM_003749	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	EIF3F	8665	NM_003754	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	KRT36	8689	XM_005257762	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	HYAL2	8692	NM_033158	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	ABCC3	8714	NM_003786	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	RIPK1	8737	XM_005249457	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	TNFSF13	8741	NM_003808	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	TNFSF12	8742	NM_003809	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	TNFSF10	8743	NM_003810	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	ADAM7	8756	XM_005273668	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	RIPK2	8767	XM_005251092	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	SIGLEC5	8778	NM_003830	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	TNFRSF18	8784	XM_005244814	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	RGS11	8786	XM_005255649	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	TNFRSF10B	8795	NM_003842	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	TRIM24	8805	NM_015905	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	GALR2	8811	NM_003857	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	SYNGAP1	8831	XM_005249460	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	SOCS2	8835	NM_001270470	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	PROM1	8842	XM_005248194	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	ALDH1A2	8854	NM_001206897	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	PER3	8863	XM_005263525	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	SYNJ2	8871	NM_003898	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	SPHK1	8877	XM_005257765	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	SQSTM1	8878	NM_001142298	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	GYG2	8908	NM_003918	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	FOXH1	8928	NM_003923	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	BAIAP3	8938	NM_003933	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	TRPA1	8989	NM_007332	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	SOCS3	9021	NM_003955	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	CLDN6	9074	NM_021195	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	DIRAS3	9077	XM_005271312	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	TBX19	9095	NM_005149	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	RGN	9104	NM_152869	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	MTMR6	9107	NM_004685	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	MTA1	9112	NM_004689	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	INA	9118	NM_032727	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	KCNQ4	9132	NM_004700	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	SYNGR1	9145	NM_004711	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	LPAR2	9170	NM_004720	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	OSMR	9180	NM_003999	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	ZW10	9183	NM_004724	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	SLC33A1	9197	NM_004733	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	VAPA	9218	NM_003574	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	CRLF1	9244	NM_004750	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	BZRAP1	9256	NM_004758	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	CYTH3	9265	NM_004227	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	CYTH1	9267	NM_004762	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	VAMP3	9341	NM_004781	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	NRXN1	9378	NM_001135659	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	FADS2	9415	NM_004265	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	MED7	9443	NM_001100816	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	THEMIS2	9473	NM_001105556	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	ATG5	9474	NM_004849	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	MPDU1	9526	NM_004870	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	BAG4	9530	NM_004874	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	TP53I11	9537	NM_001258320	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	IGDCC3	9543	NM_004884	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	GABBR2	9568	NM_005458	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	GOSR2	9570	XM_005257846	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	PREPL	9581	NM_006036	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	CREB5	9586	NM_182898	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	CYTIP	9595	NM_004288	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	NCOR2	9612	XM_005253638	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	ZNF592	9640	NM_014630	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	LRRC14	9684	NM_001272036	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	PCDHGA8	9708	XM_005268544	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	ECE2	9718	NM_014693	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	ADAMTSL2	9719	NM_001145320	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	TMEM63A	9725	NM_014698	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	KIAA0247	9766	NM_014734	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	MAML1	9794	NM_014757	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	TATDN2	9797	NM_014760	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	IP6K1	9807	NM_001242829	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	GINS1	9837	NM_021067	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	PLEKHM1	9842	NM_014798	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	URB1	9875	NM_014825	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	TOX4	9878	NM_014828	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	SMG7	9887	XM_005245647	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	SV2A	9900	NM_014849	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	RBM19	9904	NM_001146699	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	ATP2C2	9914	XM_005256270	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	ARNT2	9915	XM_005254811	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	FAM20B	9917	NM_014864	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	KBTBD11	9920	NM_014867	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	JOSD1	9929	XM_005261879	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	HS3ST2	9956	NM_006043	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	MVP	9961	NM_017458	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	DGCR2	9993	NM_005137	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	BCL2L11	10018	NM_001204108	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	SH2B3	10019	XM_005253818	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	PARP2	10038	NM_005484	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	HMGXB4	10042	NM_001003681	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	ABCC9	10060	XM_005253286	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	HUWE1	10075	NM_031407	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	TSPAN3	10099	NM_005724	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	TSPAN2	10100	NM_005725	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	ARL4A	10124	NM_005738	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	LRPPRC	10128	NM_133259	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	CELA3A	10136	NM_005747	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	FAM13A	10144	NM_014883	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	PDZK1IP1	10158	NM_005764	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	SORBS3	10174	NM_005775	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	RBM7	10179	NM_016090	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	RBM5	10181	NM_005778	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	DHRS2	10202	NM_182908	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	CALCRL	10203	NM_005795	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	INADL	10207	NM_176877	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	OLIG2	10215	XM_005260908	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	TRIB1	10221	NM_025195	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	UBE4B	10277	NM_001105562	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	SPEG	10290	NM_005876	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	APBB3	10307	NM_006051	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	LAMC3	10319	NM_006059	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	B3GNT3	10331	NM_014256	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	WARS2	10352	XM_005270350	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	NPM2	10361	XM_005273372	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	HMG20B	10362	XM_005259476	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	SYCP2	10388	XM_005260247	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	ATP8A1	10396	NM_006095	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	ATP8A1	10396	XM_005248043	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	TUBGCP3	10426	NM_006322	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	BAIAP2	10458	NM_006340	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	HOXB13	10481	NM_006361	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	STK25	10494	NM_001271977	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	MYBBP1A	10514	NM_014520	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	FBLN5	10516	NM_006329	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	IPO8	10526	NM_006390	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	AGPAT2	10555	NM_006412	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	CDC42EP3	10602	NM_006449	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	MXD4	10608	NM_006454	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	LEPREL4	10609	XM_005256953	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	LEPREL4	10609	XM_005277004	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	HEXIM1	10614	NM_006460	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	PMVK	10654	NM_006556	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	GNB5	10681	XM_005254131	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	RBBP9	10741	NM_006606	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	NES	10763	NM_006617	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	FAXDC2	10826	XM_005268357	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	SRCAP	10847	XM_005255045	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	C1QL1	10882	NM_006688	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	WDR3	10885	NM_006784	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	PNPLA6	10908	XM_005272454	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	EDAR	10913	NM_022336	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	EHMT2	10919	XM_005248824	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	SUB1	10923	XM_005248232	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	RBPMS	11030	XM_005273387	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	B3GNT1	11041	NM_006876	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	CPSF6	11052	XM_005268588	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	DDX52	11056	NM_007010	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	CYB561D2	11068	NM_007022	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	WDR5	11091	XM_005272163	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	ADAMTS13	11093	NM_139025	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	ADAMTS8	11095	NM_007037	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	RPP14	11102	NM_001098783	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	PRDM7	11105	XM_005256274	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	BTN2A1	11120	NM_078476	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	CD160	11126	NM_007053	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	WDHD1	11169	NM_007086	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	RASSF1	11186	NM_170714	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	PRAF2	11230	NM_007213	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	PTGDR2	11251	NM_004778	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	SLCO2B1	11309	NM_007256	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	CTRC	11330	NM_007272	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	PDAP1	11333	NM_014891	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	RASA3	22821	XM_005266196	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	NLGN4Y	22829	NM_014893	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	ZNF507	22847	NM_001136156	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	ADNP2	22850	NM_014913	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	PPP6R1	22870	NM_014931	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	MLXIP	22877	NM_014938	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	CLSTN1	22883	NM_001009566	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	RPH3A	22895	NM_001143854	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	DENND3	22898	XM_005250839	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	CARD8	22900	NM_001184902	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	FAN1	22909	NM_014967	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	PLA2R1	22925	NM_007366	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	RAB18	22931	NM_001256410	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	SIRT2	22933	NM_012237	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	CNOT1	23019	NM_016284	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	SNRNP200	23020	NM_014014	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	PDXDC1	23042	XM_005255174	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	ENDOD1	23052	NM_015036	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	TBC1D9B	23061	NM_198868	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	RRP1B	23076	NM_015056	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	MCF2L2	23101	NM_015078	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	COLGALT2	23127	NM_015101	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	FRMD4B	23150	NM_015123	0	0	0	1	0	1
hsa-miR-188-5p	MIMAT0000457	CLCC1	23155	NM_001048210	0	0	0	1	0	1
